file, alpha, accuracy, time
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.8999999999999999, 0.9866666666666667, 0.3845353126525879
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.8499999999999999, 0.9866666666666667, 0.6147706508636475
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.7999999999999998, 0.9866666666666667, 0.6125733852386475
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.7499999999999998, 0.9866666666666667, 0.6364569664001465
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.6999999999999997, 0.9866666666666667, 0.6650404930114746
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.6499999999999997, 0.9866666666666667, 0.8706204891204834
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.5999999999999996, 0.9866666666666667, 1.0103988647460938
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.5499999999999996, 0.9955555555555555, 0.746474027633667
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.4999999999999996, 0.9955555555555555, 0.7513139247894287
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.4499999999999996, 0.9955555555555555, 0.9576785564422607
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.39999999999999963, 0.9955555555555555, 1.1724340915679932
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.34999999999999964, 0.9955555555555555, 1.605437994003296
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.29999999999999966, 0.9955555555555555, 2.270049571990967
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.24999999999999967, 0.9955555555555555, 3.057530403137207
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.19999999999999968, 0.9955555555555555, 4.482439279556274
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.1499999999999997, 0.9955555555555555, 7.649282217025757
